Tree_id,Population_id,Sample_id,tree_height,mean_cluster,th,APU (bimax),AOU (bimax),AAD (bimax),accept (bimax),APU (agg_-2),AOU (agg_-2),AAD (agg_-2),accept (agg_-2),APU (agg_-1),AOU (agg_-1),AAD (agg_-1),accept (agg_-1),APU (agg_0),AOU (agg_0),AAD (agg_0),accept (agg_0),APU (agg_1),AOU (agg_1),AAD (agg_1),accept (agg_1),APU (agg_2),AOU (agg_2),AAD (agg_2),accept (agg_2),APU (SMD_0.1),AOU (SMD_0.1),AAD (SMD_0.1),accept (SMD_0.1),APU (SMD_0.3),AOU (SMD_0.3),AAD (SMD_0.3),accept (SMD_0.3),APU (SMD_0.5),AOU (SMD_0.5),AAD (SMD_0.5),accept (SMD_0.5),APU (SMD_0.7),AOU (SMD_0.7),AAD (SMD_0.7),accept (SMD_0.7),APU (SMD_0.9),AOU (SMD_0.9),AAD (SMD_0.9),accept (SMD_0.9),APU (std_-1),AOU (std_-1),AAD (std_-1),accept (std_-1)
0,0,72,4,3,2.7090326510542333,6.0,5.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,2.0,10.0,8.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
0,0,73,4,7,6.559985658968952,8.0,4.0,4.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
0,0,74,4,7,7.427346432512067,9.0,4.0,5.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,7.0,2.0,0,6.0,5.0,1.0,0,6.0,5.0,1.0,0,6.0,5.0,1.0,0,6.0,5.0,1.0,0
0,0,75,4,5,5.43249613849993,7.0,5.0,2.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
0,0,76,4,5,6.086364283331387,8.0,5.0,3.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,7.0,1.0,1,2.0,10.0,8.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
0,0,77,4,3,3.461541427033853,5.0,7.0,2.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
0,0,78,4,5,6.551213019516139,8.0,4.0,4.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,6.0,1.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
0,0,79,4,7,8.341799177056105,7.0,6.0,1.0,0,7.0,6.0,1.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0
0,0,80,4,7,7.885054062528519,6.0,6.0,0.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,5.0,7.0,2.0,0,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,0,5.0,7.0,2.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0
0,0,81,4,5,5.025148208028772,8.0,3.0,5.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,3.0,9.0,6.0,1,3.0,9.0,6.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
0,0,82,4,7,7.285108656140556,8.0,3.0,5.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0
0,0,83,4,3,5.080264175381944,8.0,5.0,3.0,0,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,5.0,7.0,2.0,1,3.0,10.0,7.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
0,0,84,4,5,5.566113017553235,8.0,4.0,4.0,0,7.0,6.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
0,0,85,4,7,6.215181163359599,7.0,5.0,2.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0
0,0,86,4,5,5.050171719420755,7.0,4.0,3.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1
0,0,87,4,5,4.158850938949113,9.0,4.0,5.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
0,0,88,4,3,3.9262815354428904,10.0,2.0,8.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,3.0,9.0,6.0,1,2.0,10.0,8.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
0,0,89,4,5,5.5265176389101764,7.0,5.0,2.0,0,6.0,7.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,2.0,10.0,8.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
0,0,90,4,7,6.39661322847922,9.0,3.0,6.0,0,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,2.0,10.0,8.0,1,2.0,10.0,8.0,1,3.0,9.0,6.0,1,4.0,7.0,3.0,1,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0
0,0,91,4,3,3.8989606740415472,9.0,3.0,6.0,0,6.0,6.0,0.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,9.0,3.0,6.0,0,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1
0,0,92,4,7,6.917679542193895,8.0,4.0,4.0,0,5.0,6.0,1.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,2.0,10.0,8.0,1,2.0,10.0,8.0,1,9.0,4.0,5.0,0,6.0,6.0,0.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
0,0,93,4,7,6.640163201749334,10.0,2.0,8.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,10.0,2.0,8.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1
0,0,94,4,7,7.33561474538582,6.0,6.0,0.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
0,0,95,4,7,6.415786241557578,10.0,3.0,7.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,3.0,10.0,7.0,1,10.0,3.0,7.0,0,3.0,10.0,7.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
0,0,96,4,7,6.744178820415858,7.0,6.0,1.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
0,0,97,4,5,3.66006600132779,7.0,4.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1
0,0,98,4,5,4.68695082847874,8.0,5.0,3.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,4.0,6.0,2.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
0,0,99,4,5,4.091191921340546,9.0,4.0,5.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
1,0,0,4,3,2.8129436851995555,8.0,4.0,4.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,8.0,4.0,4.0,1,3.0,9.0,6.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
1,0,1,4,7,8.031498115114044,8.0,2.0,6.0,0,4.0,7.0,3.0,0,4.0,7.0,3.0,0,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,7.0,3.0,0,4.0,7.0,3.0,0,4.0,7.0,3.0,0,4.0,7.0,3.0,0
1,0,2,4,5,4.534210369506701,7.0,5.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,7.0,5.0,2.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
1,0,3,4,3,1.4958019246392895,10.0,2.0,8.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,9.0,4.0,5.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1
1,0,4,4,5,4.487958242411828,11.0,2.0,9.0,0,7.0,5.0,2.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,2.0,10.0,8.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1
1,0,5,4,5,4.419938387571594,9.0,2.0,7.0,0,4.0,7.0,3.0,1,4.0,7.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,11.0,2.0,9.0,0,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1
1,0,6,4,5,2.94748380223362,7.0,5.0,2.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,9.0,6.0,1,3.0,9.0,6.0,1,3.0,9.0,6.0,1
1,0,7,4,5,5.771140407040983,9.0,4.0,5.0,0,6.0,5.0,1.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,9.0,4.0,5.0,0,2.0,10.0,8.0,1,9.0,4.0,5.0,0,7.0,5.0,2.0,0,5.0,6.0,1.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1
1,0,8,4,5,6.2095776171848645,7.0,4.0,3.0,0,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,4.0,8.0,4.0,1,7.0,6.0,1.0,0
1,0,9,4,5,5.954984023990195,9.0,2.0,7.0,0,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,2.0,10.0,8.0,1,9.0,3.0,6.0,0,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
1,0,10,4,5,5.934772746592811,9.0,2.0,7.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1
1,0,11,4,5,3.271889870761525,8.0,2.0,6.0,0,8.0,5.0,3.0,1,7.0,5.0,2.0,1,8.0,5.0,3.0,1,8.0,5.0,3.0,1,8.0,5.0,3.0,1,8.0,5.0,3.0,1,8.0,5.0,3.0,1,6.0,5.0,1.0,1,6.0,5.0,1.0,1,6.0,5.0,1.0,1,6.0,5.0,1.0,1
1,0,12,4,3,4.488956465483534,8.0,2.0,6.0,0,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1
1,0,13,4,3,3.214691765777419,9.0,2.0,7.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,9.0,2.0,7.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
1,0,14,4,3,4.3400299412221575,8.0,5.0,3.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,3.0,9.0,6.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1
1,0,15,4,5,5.606795398841415,9.0,3.0,6.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,9.0,3.0,6.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0
1,0,16,4,7,8.388300357861564,10.0,2.0,8.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,10.0,2.0,8.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0
1,0,17,4,7,7.402459978651493,9.0,3.0,6.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,8.0,4.0,1,5.0,8.0,3.0,1,9.0,3.0,6.0,0,7.0,5.0,2.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1
1,0,18,4,7,7.750223053724706,8.0,3.0,5.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,5.0,7.0,2.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,5.0,7.0,2.0,0
1,0,19,4,7,8.748873636999992,9.0,4.0,5.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,9.0,4.0,5.0,0,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0
1,0,20,4,3,4.339637590075987,10.0,3.0,7.0,0,8.0,4.0,4.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,9.0,6.0,1,10.0,3.0,7.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,8.0,4.0,4.0,0,5.0,6.0,1.0,1,8.0,4.0,4.0,0,7.0,4.0,3.0,0
1,0,21,4,7,7.688365582947008,9.0,2.0,7.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,2.0,10.0,8.0,1,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0
1,0,22,4,7,7.872482300865374,10.0,3.0,7.0,0,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,10.0,3.0,7.0,0,10.0,3.0,7.0,0,10.0,3.0,7.0,0,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,7.0,3.0,0,4.0,7.0,3.0,0,4.0,7.0,3.0,0
1,0,23,4,3,4.739172186155894,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,3.0,9.0,6.0,1,3.0,9.0,6.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1
1,0,24,4,3,2.794257114012547,8.0,3.0,5.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,1.0,9.0,8.0,1,4.0,9.0,5.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
1,0,25,4,3,3.6105034811695154,10.0,3.0,7.0,0,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,10.0,3.0,7.0,0,10.0,3.0,7.0,0,10.0,3.0,7.0,0,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
1,0,26,4,7,8.046526715736942,9.0,4.0,5.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0
1,0,27,4,3,3.484589258757938,10.0,3.0,7.0,0,6.0,7.0,1.0,1,7.0,6.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,10.0,3.0,7.0,0,6.0,7.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,7.0,1.0,1,7.0,6.0,1.0,1,6.0,7.0,1.0,1
1,0,28,4,3,2.5299254903747386,9.0,3.0,6.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,9.0,4.0,5.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,8.0,5.0,3.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1
1,0,29,4,5,5.634733710828798,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,5.0,7.0,2.0,1
1,0,30,4,5,4.754597707730945,9.0,4.0,5.0,0,5.0,6.0,1.0,1,9.0,4.0,5.0,0,9.0,4.0,5.0,0,9.0,4.0,5.0,0,9.0,4.0,5.0,0,9.0,4.0,5.0,0,9.0,4.0,5.0,0,6.0,5.0,1.0,1,6.0,5.0,1.0,1,6.0,5.0,1.0,1,6.0,5.0,1.0,1
1,0,31,4,3,1.8108646076035562,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1
1,0,32,4,3,2.1560029835955694,7.0,4.0,3.0,1,6.0,6.0,0.0,1,7.0,5.0,2.0,1,6.0,5.0,1.0,1,3.0,9.0,6.0,1,3.0,9.0,6.0,1,3.0,9.0,6.0,1,7.0,5.0,2.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
1,0,33,4,5,4.841087228882807,9.0,2.0,7.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,2.0,10.0,8.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,5.0,0.0,1,5.0,5.0,0.0,1,5.0,5.0,0.0,1,5.0,5.0,0.0,1
1,0,34,4,3,2.7171923392180677,7.0,5.0,2.0,1,6.0,6.0,0.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
1,0,35,4,3,2.8388057810779896,10.0,1.0,9.0,0,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,10.0,1.0,9.0,0,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
1,0,36,4,7,6.889648821938483,10.0,2.0,8.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,10.0,2.0,8.0,0,7.0,5.0,2.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0
1,0,37,4,5,5.743134041314944,7.0,4.0,3.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1
1,0,38,4,3,2.4628500100202224,10.0,2.0,8.0,0,6.0,5.0,1.0,1,6.0,5.0,1.0,1,6.0,5.0,1.0,1,3.0,9.0,6.0,1,10.0,2.0,8.0,0,3.0,9.0,6.0,1,6.0,5.0,1.0,1,6.0,5.0,1.0,1,5.0,5.0,0.0,1,5.0,5.0,0.0,1,5.0,5.0,0.0,1
1,0,39,4,5,4.812420987005948,7.0,4.0,3.0,0,5.0,6.0,1.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,3.0,9.0,6.0,1,3.0,9.0,6.0,1,3.0,9.0,6.0,1,5.0,6.0,1.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1
1,0,40,4,3,2.239460695857083,10.0,3.0,7.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,5.0,7.0,2.0,1,10.0,3.0,7.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
1,0,41,4,5,3.9849705009235605,11.0,2.0,9.0,0,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,4.0,9.0,5.0,1,3.0,9.0,6.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
1,0,42,4,5,6.449186319196462,9.0,4.0,5.0,0,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1
1,0,43,4,3,3.2410810872592544,6.0,6.0,0.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,3.0,10.0,7.0,1,5.0,7.0,2.0,1,3.0,10.0,7.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,6.0,6.0,0.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
